Mõõtmise aeg,elektrijuhtivus,hägusus,hapnik,pH
27.02.2023 01:50,975,454.22,12.62,7.78
27.02.2023 01:45,975,457.92,12.63,7.78
27.02.2023 01:40,975,461.69,12.63,7.78
27.02.2023 01:35,974,468.47,12.64,7.78
27.02.2023 01:30,974,460.19,12.63,7.78
27.02.2023 01:25,973,449.53,12.65,7.78
27.02.2023 01:20,973,438.8,12.67,7.78
27.02.2023 01:15,973,432.51,12.65,7.78
27.02.2023 01:10,972,429.27,12.64,7.78
27.02.2023 01:05,972,421.35,12.64,7.79
27.02.2023 01:00,972,419.46,12.65,7.78
27.02.2023 00:55,972,419.25,12.64,7.78
27.02.2023 00:50,972,420.75,12.66,7.78
27.02.2023 00:45,972,440.97,12.65,7.78
27.02.2023 00:40,973,291.85,12.66,7.79
27.02.2023 00:35,973,283.99,12.66,7.79
27.02.2023 00:30,973,276,12.67,7.79
27.02.2023 00:25,973,268.69,12.67,7.79
27.02.2023 00:20,973,260.04,12.68,7.79
27.02.2023 00:15,974,247.89,12.66,7.79
27.02.2023 00:10,974,236.92,12.65,7.79
27.02.2023 00:05,974,228.62,12.66,7.79
27.02.2023 00:00,975,217.7,12.69,7.79
26.02.2023 23:55,975,210.73,12.7,7.79
26.02.2023 23:50,975,204.67,12.69,7.79
26.02.2023 23:45,975,197.95,12.68,7.79
26.02.2023 23:40,975,191.14,12.68,7.79
26.02.2023 23:35,974,182.05,12.69,7.79
26.02.2023 23:30,974,175.61,12.7,7.79
26.02.2023 23:25,974,170.15,12.7,7.79
26.02.2023 23:20,974,171.76,12.7,7.79
26.02.2023 23:15,974,170.35,12.69,7.79
26.02.2023 23:10,974,173.16,12.71,7.79
26.02.2023 23:05,974,173.56,12.68,7.79
26.02.2023 23:00,974,175.44,12.67,7.79
26.02.2023 22:55,974,177.72,12.7,7.79
26.02.2023 22:50,974,179.26,12.68,7.79
26.02.2023 22:45,974,183.32,12.68,7.79
26.02.2023 22:40,974,187.25,12.68,7.79
26.02.2023 22:35,974,189.19,12.7,7.79
26.02.2023 22:30,974,183.45,12.69,7.79
26.02.2023 22:25,973,183.38,12.66,7.79
26.02.2023 22:20,973,179.74,12.68,7.79
26.02.2023 22:15,972,177.52,12.68,7.79
26.02.2023 22:10,972,174.86,12.68,7.79
26.02.2023 22:05,971,172.93,12.66,7.79
26.02.2023 22:00,971,171.8,12.66,7.79
26.02.2023 21:55,970,171.37,12.68,7.79
26.02.2023 21:50,969,171.42,12.67,7.79
26.02.2023 21:45,969,174.82,12.66,7.79
26.02.2023 21:40,968,183.81,12.68,7.79
26.02.2023 21:35,968,185.11,12.65,7.79
26.02.2023 21:30,967,189.05,12.67,7.79
26.02.2023 21:25,966,414.64,12.67,7.79
26.02.2023 21:20,966,403.65,12.69,7.79
26.02.2023 21:15,966,393.89,12.68,7.79
26.02.2023 21:10,966,384.6,12.67,7.79
26.02.2023 21:05,966,378.17,12.67,7.79
26.02.2023 21:00,965,367.09,12.68,7.79
26.02.2023 20:55,965,351.16,12.67,7.79
26.02.2023 20:50,964,361.57,12.68,7.79
26.02.2023 20:45,964,258.91,12.66,7.79
26.02.2023 20:40,963,248.43,12.66,7.79
26.02.2023 20:35,962,240.05,12.65,7.79
26.02.2023 20:30,962,231.28,12.67,7.79
26.02.2023 20:25,961,225.91,12.67,7.79
26.02.2023 20:20,959,223.58,12.67,7.79
26.02.2023 20:15,958,221.58,12.66,7.79
26.02.2023 20:10,957,219.19,12.67,7.79
26.02.2023 20:05,955,217.87,12.67,7.79
26.02.2023 20:00,954,213.28,12.66,7.79
26.02.2023 19:55,953,205.9,12.64,7.79
26.02.2023 19:50,951,209.46,12.68,7.79
26.02.2023 19:45,950,199.06,12.67,7.79
26.02.2023 19:40,948,378.51,12.65,7.79
26.02.2023 19:35,947,370.57,12.64,7.79
26.02.2023 19:30,946,374.3,12.65,7.79
26.02.2023 19:25,945,374.98,12.67,7.79
26.02.2023 19:20,944,369.67,12.67,7.79
26.02.2023 19:15,943,363.58,12.66,7.79
26.02.2023 19:10,942,361.88,12.65,7.79
26.02.2023 19:05,941,362.57,12.68,7.79
26.02.2023 19:00,940,363.98,12.64,7.79
26.02.2023 18:55,939,369.47,12.65,7.79
26.02.2023 18:50,939,377.69,12.64,7.79
26.02.2023 18:45,938,394.75,12.65,7.79
26.02.2023 18:40,938,381.4,12.65,7.79
26.02.2023 18:35,937,360.66,12.62,7.79
26.02.2023 18:30,937,365.37,12.61,7.79
26.02.2023 18:25,937,257.16,12.62,7.79
26.02.2023 18:20,936,239.48,12.65,7.79
26.02.2023 18:15,936,224.93,12.6,7.79
26.02.2023 18:10,935,208.96,12.61,7.79
26.02.2023 18:05,935,192.39,12.6,7.79
26.02.2023 18:00,934,181.44,12.61,7.79
26.02.2023 17:55,934,170.69,12.62,7.8
26.02.2023 17:50,934,158.2,12.59,7.79
26.02.2023 17:45,934,150.76,12.61,7.79
26.02.2023 17:40,933,144.39,12.59,7.79
26.02.2023 17:35,933,138.86,12.59,7.79
26.02.2023 17:30,933,134.34,12.58,7.79
26.02.2023 17:25,933,127.79,12.56,7.79
26.02.2023 17:20,932,121.95,12.57,7.79
26.02.2023 17:15,932,116.22,12.55,7.79
26.02.2023 17:10,932,102.22,12.56,7.79
26.02.2023 17:05,931,95.79,12.56,7.79
26.02.2023 17:00,931,52,12.53,7.79
26.02.2023 16:55,931,49.18,12.52,7.79
26.02.2023 16:50,930,45.64,12.51,7.79
26.02.2023 16:45,930,42.97,12.51,7.78
26.02.2023 16:40,929,41.24,12.49,7.78
26.02.2023 16:35,929,38.21,12.52,7.78
26.02.2023 16:30,928,38.39,12.5,7.78
26.02.2023 16:25,928,38.61,12.45,7.78
26.02.2023 16:20,927,36.07,12.48,7.78
26.02.2023 16:15,927,36.92,12.45,7.78
26.02.2023 16:10,926,125.53,12.47,7.78
26.02.2023 16:05,926,122.99,12.48,7.78
26.02.2023 16:00,926,121.57,12.49,7.78
26.02.2023 15:55,926,119.25,12.45,7.78
26.02.2023 15:50,926,122.63,12.46,7.78
26.02.2023 15:45,926,121.95,12.46,7.78
26.02.2023 15:40,926,357.81,12.46,7.78
26.02.2023 15:35,926,361.39,12.45,7.78
26.02.2023 15:30,925,363.46,12.44,7.78
26.02.2023 15:25,925,367.46,12.43,7.77
26.02.2023 15:20,925,372.19,12.44,7.77
26.02.2023 15:15,925,385.43,12.45,7.77
26.02.2023 15:10,924,404.27,12.44,7.77
26.02.2023 15:05,924,386.21,12.43,7.77
26.02.2023 15:00,924,386.11,12.43,7.77
26.02.2023 14:55,924,380.95,12.43,7.77
26.02.2023 14:50,923,374.9,12.44,7.77
26.02.2023 14:45,923,263.98,12.42,7.77
26.02.2023 14:40,923,249.53,12.42,7.77
26.02.2023 14:35,922,234.69,12.42,7.78
26.02.2023 14:30,922,215.9,12.4,7.77
26.02.2023 14:25,922,201.64,12.42,7.77
26.02.2023 14:20,921,190.47,12.4,7.77
26.02.2023 14:15,921,177.87,12.43,7.77
26.02.2023 14:10,921,161.75,12.4,7.77
26.02.2023 14:05,921,146.62,12.39,7.77
26.02.2023 14:00,921,135.86,12.41,7.77
26.02.2023 13:55,920,126.13,12.41,7.77
26.02.2023 13:50,921,120.43,12.4,7.77
26.02.2023 13:45,921,115.49,12.38,7.78
26.02.2023 13:40,921,112.9,12.4,7.78
26.02.2023 13:35,921,110.07,12.39,7.77
26.02.2023 13:30,922,103.95,12.4,7.77
26.02.2023 13:25,923,98.39,12.4,7.77
26.02.2023 13:20,923,96.77,12.39,7.78
26.02.2023 13:15,923,95.28,12.35,7.78
26.02.2023 13:10,924,92.47,12.38,7.78
26.02.2023 13:05,924,55.78,12.36,7.78
26.02.2023 13:00,925,53.32,12.37,7.77
26.02.2023 12:55,925,50.81,12.39,7.77
26.02.2023 12:50,925,48.61,12.37,7.77
26.02.2023 12:45,926,45.53,12.36,7.77
26.02.2023 12:40,926,42.39,12.36,7.77
26.02.2023 12:35,927,39.37,12.34,7.77
26.02.2023 12:30,927,39.98,12.36,7.77
26.02.2023 12:25,927,43.41,12.34,7.77
26.02.2023 12:20,928,44.23,12.34,7.77
26.02.2023 12:15,928,52.41,12.32,7.77
26.02.2023 12:10,929,158.34,12.31,7.77
26.02.2023 12:05,929,148.94,12.31,7.77
26.02.2023 12:00,930,135.86,12.34,7.77
26.02.2023 11:55,930,48.51,12.32,7.76
26.02.2023 11:50,930,47.31,12.31,7.76
26.02.2023 11:45,931,44.3,12.31,7.77
26.02.2023 11:40,931,40.19,12.33,7.76
26.02.2023 11:35,932,40.15,12.32,7.76
26.02.2023 11:30,932,252.53,12.31,7.76
26.02.2023 11:25,933,251.21,12.29,7.76
26.02.2023 11:20,933,251.57,12.32,7.76
26.02.2023 11:15,934,233.47,12.32,7.76
26.02.2023 11:10,935,216.49,12.31,7.77
26.02.2023 11:05,935,200.24,12.28,7.77
26.02.2023 11:00,936,186.14,12.3,7.76
26.02.2023 10:55,936,187.03,12.28,7.76
26.02.2023 10:50,937,191.11,12.26,7.76
26.02.2023 10:45,937,194.41,12.28,7.76
26.02.2023 10:40,938,200.38,12.28,7.76
26.02.2023 10:35,939,207,12.27,7.76
26.02.2023 10:30,939,214.96,12.26,7.76
26.02.2023 10:25,939,223.28,12.26,7.76
26.02.2023 10:20,940,232.5,12.25,7.76
26.02.2023 10:15,940,238.24,12.26,7.76
26.02.2023 10:10,940,243.3,12.25,7.76
26.02.2023 10:05,941,234.16,12.25,7.76
26.02.2023 10:00,941,226.12,12.25,7.76
26.02.2023 09:55,942,220.69,12.25,7.76
26.02.2023 09:50,942,213.73,12.22,7.76
26.02.2023 09:45,942,204.98,12.22,7.75
26.02.2023 09:40,943,199.09,12.23,7.75
26.02.2023 09:35,943,190.6,12.22,7.75
26.02.2023 09:30,944,181.58,12.2,7.75
26.02.2023 09:25,944,177.38,12.22,7.75
26.02.2023 09:20,944,176.14,12.21,7.75
26.02.2023 09:15,945,187.9,12.18,7.76
26.02.2023 09:10,945,194.43,12.2,7.76
26.02.2023 09:05,946,201.35,12.19,7.76
26.02.2023 09:00,946,211.15,12.18,7.76
26.02.2023 08:55,947,224.33,12.17,7.76
26.02.2023 08:50,947,233.4,12.18,7.75
26.02.2023 08:45,947,244.23,12.19,7.75
26.02.2023 08:40,948,253.87,12.15,7.75
26.02.2023 08:35,949,261.7,12.2,7.75
26.02.2023 08:30,949,270.01,12.17,7.75
26.02.2023 08:25,950,263.69,12.16,7.75
26.02.2023 08:20,951,258.89,12.17,7.75
26.02.2023 08:15,952,252.39,12.15,7.75
26.02.2023 08:10,953,245.17,12.17,7.75
26.02.2023 08:05,954,237.35,12.17,7.75
26.02.2023 08:00,955,231.65,12.15,7.75
26.02.2023 07:55,955,226.44,12.18,7.75
26.02.2023 07:50,956,222.75,12.15,7.75
26.02.2023 07:45,957,215.43,12.17,7.75
26.02.2023 07:40,958,207.21,12.15,7.75
26.02.2023 07:35,959,200.38,12.15,7.75
26.02.2023 07:30,959,190.2,12.14,7.75
26.02.2023 07:25,960,181.23,12.13,7.74
26.02.2023 07:20,961,172.34,12.14,7.74
26.02.2023 07:15,961,162.97,12.12,7.74
26.02.2023 07:10,962,166.53,12.11,7.74
26.02.2023 07:05,963,168.93,12.13,7.74
26.02.2023 07:00,963,174.02,12.13,7.74
26.02.2023 06:55,964,180.74,12.13,7.74
26.02.2023 06:50,965,186.95,12.13,7.74
26.02.2023 06:45,966,191.34,12.11,7.74
26.02.2023 06:40,966,202.46,12.1,7.74
26.02.2023 06:35,967,210.99,12.13,7.74
26.02.2023 06:30,968,218.06,12.12,7.74
26.02.2023 06:25,968,225.52,12.13,7.74
26.02.2023 06:20,969,215.8,12.14,7.74
26.02.2023 06:15,970,211.86,12.15,7.74
26.02.2023 06:10,971,204.12,12.13,7.75
26.02.2023 06:05,972,199.11,12.13,7.74
26.02.2023 06:00,973,192.03,12.14,7.74
26.02.2023 05:55,974,189.53,12.16,7.74
26.02.2023 05:50,975,183.34,12.17,7.74
26.02.2023 05:45,977,177.59,12.18,7.74
26.02.2023 05:40,978,174.55,12.16,7.74
26.02.2023 05:35,979,170.42,12.16,7.74
26.02.2023 05:30,980,172.12,12.16,7.74
26.02.2023 05:25,980,172.27,12.14,7.75
26.02.2023 05:20,981,171.98,12.14,7.75
26.02.2023 05:15,982,170.71,12.15,7.75
26.02.2023 05:10,983,170.82,12.17,7.75
26.02.2023 05:05,984,167.78,12.17,7.75
26.02.2023 05:00,984,166.85,12.14,7.75
26.02.2023 04:55,984,168.44,12.15,7.74
26.02.2023 04:50,985,168.54,12.13,7.74
26.02.2023 04:45,985,174.68,12.15,7.74
26.02.2023 04:40,986,185.26,12.16,7.74
26.02.2023 04:35,986,440.83,12.16,7.74
26.02.2023 04:30,986,429.85,12.18,7.74
26.02.2023 04:25,987,420.42,12.17,7.75
26.02.2023 04:20,987,410.55,12.15,7.75
26.02.2023 04:15,988,403.01,12.17,7.75
26.02.2023 04:10,988,398.88,12.17,7.75
26.02.2023 04:05,988,394.5,12.15,7.75
26.02.2023 04:00,988,389.59,12.17,7.74
26.02.2023 03:55,989,382.53,12.18,7.74
26.02.2023 03:50,989,378.55,12.16,7.74
26.02.2023 03:45,990,376.69,12.18,7.74
26.02.2023 03:40,990,372.21,12.14,7.74
26.02.2023 03:35,990,365.56,12.15,7.74
26.02.2023 03:30,990,360.9,12.16,7.74
26.02.2023 03:25,990,352.95,12.14,7.74
26.02.2023 03:20,990,358.08,12.14,7.74
26.02.2023 03:15,991,277.5,12.16,7.74
26.02.2023 03:10,990,272.67,12.15,7.74
26.02.2023 03:05,991,266.07,12.14,7.74
26.02.2023 03:00,991,260.03,12.15,7.74
26.02.2023 02:55,991,252.73,12.16,7.74
26.02.2023 02:50,991,250.08,12.16,7.74
26.02.2023 02:45,992,241.76,12.14,7.74
26.02.2023 02:40,992,232.46,12.15,7.74
26.02.2023 02:35,991,218.49,12.16,7.73
26.02.2023 02:30,992,208.11,12.18,7.73
26.02.2023 02:25,992,195.57,12.15,7.73
26.02.2023 02:20,992,184.95,12.17,7.73
26.02.2023 02:15,992,173.4,12.16,7.73
26.02.2023 02:10,991,162.77,12.15,7.73
26.02.2023 02:05,991,153.77,12.16,7.73
26.02.2023 02:00,991,143.87,12.14,7.73
26.02.2023 01:55,991,138.42,12.16,7.73
26.02.2023 01:50,991,131.94,12.16,7.73
26.02.2023 01:45,991,129.78,12.19,7.73
26.02.2023 01:40,991,126.04,12.18,7.73
26.02.2023 01:35,991,120.82,12.17,7.73
26.02.2023 01:30,991,115.45,12.16,7.73
26.02.2023 01:25,991,112.87,12.16,7.73
26.02.2023 01:20,990,108.97,12.18,7.73
26.02.2023 01:15,990,103.49,12.17,7.73
26.02.2023 01:10,990,100.89,12.18,7.73
26.02.2023 01:05,990,96.96,12.17,7.73
26.02.2023 01:00,990,93.76,12.16,7.73
26.02.2023 00:55,989,90.01,12.18,7.73
26.02.2023 00:50,988,85.49,12.18,7.73
26.02.2023 00:45,988,83.68,12.18,7.73
26.02.2023 00:40,987,83.12,12.2,7.73
26.02.2023 00:35,986,78.37,12.19,7.73
26.02.2023 00:30,985,73.25,12.2,7.73
26.02.2023 00:25,984,311.56,12.19,7.73
26.02.2023 00:20,983,315.51,12.22,7.73
26.02.2023 00:15,982,314.01,12.22,7.73
26.02.2023 00:10,980,313.19,12.24,7.73
26.02.2023 00:05,979,311.1,12.23,7.73
26.02.2023 00:00,978,307.5,12.22,7.73
25.02.2023 23:55,977,305.66,12.24,7.74
25.02.2023 23:50,975,301.45,12.25,7.73
25.02.2023 23:45,974,297.7,12.24,7.73
25.02.2023 23:40,972,295.36,12.28,7.73
25.02.2023 23:35,971,295.78,12.27,7.73
25.02.2023 23:30,970,301.09,12.27,7.73
25.02.2023 23:25,970,307.1,12.27,7.73
25.02.2023 23:20,968,310.72,12.25,7.73
25.02.2023 23:15,968,314.65,12.28,7.73
25.02.2023 23:10,967,322.98,12.32,7.73
25.02.2023 23:05,967,337.69,12.3,7.73
25.02.2023 23:00,966,363.6,12.33,7.73
25.02.2023 22:55,965,435.26,12.32,7.73
25.02.2023 22:50,965,510.74,12.3,7.73
25.02.2023 22:45,965,577.45,12.34,7.73
25.02.2023 22:40,964,635.15,12.33,7.73
25.02.2023 22:35,964,689.8,12.32,7.73
25.02.2023 22:30,964,745.52,12.33,7.73
25.02.2023 22:25,964,797.81,12.33,7.73
25.02.2023 22:20,963,844.78,12.32,7.74
25.02.2023 22:15,962,887.9,12.35,7.73
25.02.2023 22:10,963,919.45,12.35,7.73
25.02.2023 22:05,963,893.41,12.36,7.73
25.02.2023 22:00,963,866.29,12.36,7.73
25.02.2023 21:55,962,842.36,12.38,7.73
25.02.2023 21:50,962,819.15,12.37,7.73
25.02.2023 21:45,961,796.8,12.37,7.73
25.02.2023 21:40,961,775.29,12.38,7.73
25.02.2023 21:35,960,756.94,12.4,7.73
25.02.2023 21:30,960,740.21,12.38,7.73
25.02.2023 21:25,959,726.05,12.39,7.73
25.02.2023 21:20,959,714.06,12.38,7.73
25.02.2023 21:15,959,714.22,12.4,7.73
25.02.2023 21:10,958,714.47,12.38,7.73
25.02.2023 21:05,958,716.11,12.41,7.73
25.02.2023 21:00,958,715.38,12.42,7.73
25.02.2023 20:55,958,715.59,12.42,7.73
25.02.2023 20:50,958,715.84,12.43,7.73
25.02.2023 20:45,958,719.45,12.42,7.73
25.02.2023 20:40,958,718.9,12.44,7.73
25.02.2023 20:35,959,708.49,12.42,7.74
25.02.2023 20:30,958,696.99,12.44,7.74
25.02.2023 20:25,958,693.49,12.44,7.74
25.02.2023 20:20,958,686.32,12.42,7.74
25.02.2023 20:15,958,682.15,12.46,7.73
25.02.2023 20:10,959,679.44,12.44,7.73
25.02.2023 20:05,958,681.76,12.43,7.73
25.02.2023 20:00,959,679.91,12.46,7.73
25.02.2023 19:55,959,668.21,12.49,7.73
25.02.2023 19:50,959,665.04,12.46,7.73
25.02.2023 19:45,960,662.5,12.46,7.73
25.02.2023 19:40,960,657.06,12.46,7.73
25.02.2023 19:35,960,647.14,12.45,7.73
25.02.2023 19:30,960,639.46,12.44,7.73
25.02.2023 19:25,961,618.58,12.46,7.73
25.02.2023 19:20,961,602.81,12.48,7.72
25.02.2023 19:15,962,581.02,12.46,7.73
25.02.2023 19:10,962,561.84,12.48,7.72
25.02.2023 19:05,962,551.8,12.45,7.72
25.02.2023 19:00,962,539.55,12.44,7.72
25.02.2023 18:55,963,525.5,12.46,7.72
25.02.2023 18:50,964,516.15,12.46,7.72
25.02.2023 18:45,964,508.66,12.44,7.72
25.02.2023 18:40,965,498.8,12.47,7.72
25.02.2023 18:35,965,500.28,12.44,7.72
25.02.2023 18:30,966,499.89,12.42,7.72
25.02.2023 18:25,966,500.48,12.46,7.72
25.02.2023 18:20,967,495.61,12.45,7.72
25.02.2023 18:15,967,487.99,12.44,7.72
25.02.2023 18:10,968,479.08,12.45,7.72
25.02.2023 18:05,969,471.17,12.44,7.72
25.02.2023 18:00,969,464.26,12.43,7.72
25.02.2023 17:55,970,452.99,12.43,7.72
25.02.2023 17:50,970,440.78,12.43,7.72
25.02.2023 17:45,971,429.91,12.44,7.72
25.02.2023 17:40,971,419.46,12.41,7.72
25.02.2023 17:35,972,401.46,12.41,7.72
25.02.2023 17:30,973,390.14,12.41,7.72
25.02.2023 17:25,973,380.81,12.4,7.72
25.02.2023 17:20,974,370.26,12.41,7.72
25.02.2023 17:15,975,363.13,12.41,7.71
25.02.2023 17:10,976,352.47,12.4,7.71
25.02.2023 17:05,977,342.78,12.38,7.71
25.02.2023 17:00,978,338.57,12.38,7.71
25.02.2023 16:55,978,332.73,12.39,7.71
25.02.2023 16:50,979,323.46,12.38,7.71
25.02.2023 16:45,980,349.24,12.38,7.71
25.02.2023 16:40,981,375.6,12.4,7.71
25.02.2023 16:35,982,377.76,12.38,7.71
25.02.2023 16:30,983,381.31,12.36,7.71
25.02.2023 16:25,983,383.01,12.37,7.71
25.02.2023 16:20,984,389.03,12.39,7.71
25.02.2023 16:15,985,394.63,12.34,7.71
25.02.2023 16:10,985,399.86,12.35,7.71
25.02.2023 16:05,986,416.85,12.34,7.71
25.02.2023 16:00,987,444.53,12.34,7.71
25.02.2023 15:55,988,444.61,12.32,7.71
25.02.2023 15:50,990,442.52,12.34,7.71
25.02.2023 15:45,991,458.95,12.3,7.71
25.02.2023 15:40,992,475.63,12.31,7.71
25.02.2023 15:35,993,489.34,12.3,7.71
25.02.2023 15:30,994,500.98,12.31,7.71
25.02.2023 15:25,994,513.13,12.29,7.71
25.02.2023 15:20,995,522.37,12.31,7.71
25.02.2023 15:15,996,519.02,12.28,7.7
25.02.2023 15:10,997,506.97,12.3,7.7
25.02.2023 15:05,997,496.74,12.29,7.7
25.02.2023 15:00,998,489.64,12.28,7.71
25.02.2023 14:55,999,490.36,12.3,7.71
25.02.2023 14:50,999,489.47,12.27,7.71
25.02.2023 14:45,1000,488.01,12.31,7.71
25.02.2023 14:40,1001,488.45,12.26,7.71
25.02.2023 14:35,1002,486.82,12.26,7.7
25.02.2023 14:30,1002,486,12.26,7.7
25.02.2023 14:25,1003,481.1,12.27,7.7
25.02.2023 14:20,1004,479.85,12.28,7.7
25.02.2023 14:15,1005,475.39,12.26,7.7
25.02.2023 14:10,1006,470.39,12.27,7.7
25.02.2023 14:05,1006,460.3,12.25,7.69
25.02.2023 14:00,1007,447.9,12.25,7.69
25.02.2023 13:55,1008,438.84,12.26,7.69
25.02.2023 13:50,1009,428.48,12.26,7.69
25.02.2023 13:45,1010,419.85,12.26,7.69
25.02.2023 13:40,1011,411.53,12.25,7.69
25.02.2023 13:35,1012,413.42,12.26,7.69
25.02.2023 13:30,1013,417.42,12.25,7.69
25.02.2023 13:25,1014,424.84,12.23,7.68
25.02.2023 13:20,1015,435.44,12.23,7.68
25.02.2023 13:15,1016,448.61,12.21,7.68
25.02.2023 13:10,1017,473.33,12.24,7.68
25.02.2023 13:05,1018,482.68,12.21,7.68
25.02.2023 13:00,1019,493.76,12.21,7.68
25.02.2023 12:55,1020,506.7,12.23,7.68
25.02.2023 12:50,1022,525.14,12.21,7.68
25.02.2023 12:45,1023,538.91,12.23,7.68
25.02.2023 12:40,1024,553.93,12.22,7.68
25.02.2023 12:35,1025,572.92,12.2,7.68
25.02.2023 12:30,1027,588.99,12.2,7.68
25.02.2023 12:25,1028,625.52,12.19,7.67
25.02.2023 12:20,1029,261.53,12.18,7.68
25.02.2023 12:15,1030,254.3,12.18,7.68
25.02.2023 12:10,1031,248.05,12.18,7.68
25.02.2023 12:05,1032,241.64,12.18,7.68
25.02.2023 12:00,1033,234.17,12.18,7.68
25.02.2023 11:55,1034,227,12.2,7.68
25.02.2023 11:50,1035,219.65,12.18,7.68
25.02.2023 11:45,1037,214.74,12.16,7.68
25.02.2023 11:40,1038,211.11,12.18,7.68
25.02.2023 11:35,1039,206.63,12.16,7.68
25.02.2023 11:30,1040,203.5,12.17,7.68
25.02.2023 11:25,1041,199.89,12.17,7.68
25.02.2023 11:20,1043,197.81,12.17,7.68
25.02.2023 11:15,1044,196.54,12.16,7.68
25.02.2023 11:10,1045,195.81,12.16,7.68
25.02.2023 11:05,1046,195.48,12.15,7.68
25.02.2023 11:00,1047,194.49,12.15,7.68
25.02.2023 10:55,1048,191.46,12.14,7.68
25.02.2023 10:50,1050,189.55,12.12,7.68
25.02.2023 10:45,1051,190.05,12.12,7.68
25.02.2023 10:40,1053,191.37,12.13,7.68
25.02.2023 10:35,1054,446.36,12.13,7.68
25.02.2023 10:30,1055,448.61,12.11,7.68
25.02.2023 10:25,1057,455.46,12.11,7.68
25.02.2023 10:20,1058,463.68,12.12,7.68
25.02.2023 10:15,1059,475.11,12.11,7.68
25.02.2023 10:10,1060,491.62,12.1,7.68
25.02.2023 10:05,1061,493.52,12.11,7.68
25.02.2023 10:00,1062,490.99,12.12,7.68
25.02.2023 09:55,1062,489.53,12.09,7.68
25.02.2023 09:50,1063,489.75,12.1,7.68
25.02.2023 09:45,1064,480.03,12.08,7.68
25.02.2023 09:40,1065,471.91,12.07,7.68
25.02.2023 09:35,1066,460.57,12.08,7.68
25.02.2023 09:30,1067,446.57,12.06,7.68
25.02.2023 09:25,1069,430.7,12.07,7.68
25.02.2023 09:20,1071,407.72,12.07,7.68
25.02.2023 09:15,1072,396.48,12.09,7.68
25.02.2023 09:10,1074,388.91,12.06,7.68
25.02.2023 09:05,1076,382.18,12.04,7.68
25.02.2023 09:00,1078,376.74,12.05,7.68
25.02.2023 08:55,1080,373.69,12.03,7.68
25.02.2023 08:50,1082,369.37,12.04,7.68
25.02.2023 08:45,1084,363.62,12.04,7.68
25.02.2023 08:40,1086,357.14,12,7.68
25.02.2023 08:35,1088,348.3,12.04,7.68
25.02.2023 08:30,1090,345.71,12.01,7.68
25.02.2023 08:25,1092,347.52,12.01,7.68
25.02.2023 08:20,1094,354.11,12.03,7.68
25.02.2023 08:15,1097,357.82,12.01,7.68
25.02.2023 08:10,1099,260.18,12.01,7.68
25.02.2023 08:05,1101,251.64,12.01,7.68
25.02.2023 08:00,1103,245.39,12,7.68
25.02.2023 07:55,1106,237.52,11.99,7.68
25.02.2023 07:50,1107,230.05,12,7.68
25.02.2023 07:45,1109,221.57,11.99,7.68
25.02.2023 07:40,1112,211.54,11.98,7.68
25.02.2023 07:35,1115,199.34,11.99,7.68
25.02.2023 07:30,1117,190.29,11.98,7.68
25.02.2023 07:25,1120,180.71,11.97,7.68
25.02.2023 07:20,1122,170.66,11.95,7.68
25.02.2023 07:15,1125,160.14,11.99,7.68
25.02.2023 07:10,1127,149.41,11.95,7.68
25.02.2023 07:05,1129,141.54,11.94,7.68
25.02.2023 07:00,1131,132.87,11.94,7.68
25.02.2023 06:55,1134,124.69,11.92,7.68
25.02.2023 06:50,1136,117.2,11.92,7.68
25.02.2023 06:45,1138,111.1,11.94,7.68
25.02.2023 06:40,1140,104.89,11.92,7.68
25.02.2023 06:35,1142,100.03,11.91,7.68
25.02.2023 06:30,1144,96.05,11.93,7.68
25.02.2023 06:25,1146,95.02,11.91,7.68
25.02.2023 06:20,1148,93.69,11.91,7.68
25.02.2023 06:15,1151,92.1,11.9,7.67
25.02.2023 06:10,1152,91.63,11.9,7.67
25.02.2023 06:05,1155,92.95,11.92,7.67
25.02.2023 06:00,1157,114.64,11.9,7.67
25.02.2023 05:55,1159,134.96,11.91,7.67
25.02.2023 05:50,1161,152.64,11.91,7.67
25.02.2023 05:45,1163,169.99,11.9,7.67
25.02.2023 05:40,1165,182.81,11.89,7.67
25.02.2023 05:35,1166,194.03,11.9,7.66
25.02.2023 05:30,1168,207.35,11.92,7.66
25.02.2023 05:25,1169,220.06,11.9,7.66
25.02.2023 05:20,1170,232.69,11.89,7.66
25.02.2023 05:15,1171,242.78,11.9,7.66
25.02.2023 05:10,1172,233.05,11.91,7.66
25.02.2023 05:05,1173,222.95,11.91,7.66
25.02.2023 05:00,1175,214.96,11.94,7.66
25.02.2023 04:55,1176,207.82,11.93,7.66
25.02.2023 04:50,1177,204.18,11.94,7.66
25.02.2023 04:45,1178,199.69,11.97,7.66
25.02.2023 04:40,1179,193.89,11.95,7.66
25.02.2023 04:35,1181,187.27,11.97,7.66
25.02.2023 04:30,1182,180.11,11.99,7.66
25.02.2023 04:25,1184,173.76,12.01,7.66
25.02.2023 04:20,1185,167.23,12.02,7.66
25.02.2023 04:15,1188,161.24,12.02,7.66
25.02.2023 04:10,1190,154.67,12.02,7.66
25.02.2023 04:05,1192,147.98,12.02,7.66
25.02.2023 04:00,1194,141.86,12.01,7.66
25.02.2023 03:55,1196,135.97,12.03,7.66
25.02.2023 03:50,1197,133.25,12.03,7.66
